sitegeo,DATE,brand_name,impressions,clicks,leads,current_rate_converted,deposits
TRRU,2021-02-12,Just2Trade Online Ltd,13274,18,0,20.0,0
TRSA,2021-02-18,Capital.com,2139,1,0,18.0,0
TRSA,2021-02-17,Capital.com,5830,10,0,18.0,0
TRSA,2021-02-16,Capital.com,5953,9,0,18.0,0
TRSA,2021-02-15,Capital.com,5023,5,0,18.0,0
TRSA,2021-02-14,Capital.com,4164,9,0,18.0,0
TRSL,2021-02-18,Capital.com,4,0,0,5.0,0
TRSL,2021-02-17,Capital.com,97,0,0,5.0,0
TRSL,2021-02-16,Capital.com,97,0,0,5.0,0
TRSL,2021-02-15,Capital.com,146,0,0,5.0,0
TRSL,2021-02-14,Capital.com,21,0,0,5.0,0
TRSL,2021-02-13,Capital.com,34,0,0,5.0,0
TRSL,2021-02-12,Capital.com,94,0,0,5.0,0
TRSN,2021-02-18,Capital.com,832,0,0,3.0,0
TRSN,2021-02-17,Capital.com,2058,0,0,3.0,0
TRSN,2021-02-16,Capital.com,2177,4,0,3.0,0
TRSN,2021-02-15,Capital.com,1194,0,0,3.0,0
TRSN,2021-02-14,Capital.com,389,0,0,3.0,0
TRSN,2021-02-13,Capital.com,560,1,0,3.0,0
TRSN,2021-02-12,Capital.com,1766,1,0,3.0,0
TRSO,2021-02-18,Capital.com,3451,0,0,3.0,0
TRSO,2021-02-17,Capital.com,6001,1,0,3.0,0
TRSO,2021-02-16,Capital.com,5987,5,0,3.0,0
TRSO,2021-02-15,Capital.com,6265,6,0,3.0,0
TRSO,2021-02-14,Capital.com,1662,2,0,3.0,0
TRSO,2021-02-13,Capital.com,1926,2,1,3.0,0
TRSO,2021-02-12,Capital.com,6333,1,0,3.0,0
TRTJ,2021-02-18,Capital.com,95,0,0,6.0,0
TRTJ,2021-02-17,Capital.com,254,1,0,6.0,0
TRTJ,2021-02-16,Capital.com,222,0,0,6.0,0
TRTJ,2021-02-15,Capital.com,286,1,0,6.0,0
TRTJ,2021-02-14,Capital.com,26,0,0,6.0,0
TRTJ,2021-02-13,Capital.com,28,0,0,6.0,0
TRTJ,2021-02-12,Capital.com,68,0,0,6.0,0
TRTM,2021-02-18,Capital.com,543,0,0,5.0,0
TRTM,2021-02-17,Capital.com,1813,1,0,5.0,0
TRTM,2021-02-16,Capital.com,2681,6,0,5.0,0
TRTM,2021-02-15,Capital.com,2847,1,0,5.0,0
TRTM,2021-02-14,Capital.com,647,4,0,5.0,0
TRTM,2021-02-13,Capital.com,915,0,0,5.0,0
TRTM,2021-02-12,Capital.com,2008,5,0,5.0,0
TRTR,2021-02-18,GCM Forex,17731039,15265,135,15.0,0
TRTR,2021-02-17,GCM Forex,39214608,31883,276,15.0,0
TRTR,2021-02-16,GCM Forex,42473207,33745,302,15.0,0
TRTR,2021-02-15,GCM Forex,46430677,39465,308,15.0,0
TRTR,2021-02-14,GCM Forex,16966085,22058,304,15.0,0
TRTR,2021-02-13,GCM Forex,15703379,20669,305,15.0,0
TRTR,2021-02-12,GCM Forex,36315650,31449,299,15.0,0
TRTZ,2021-02-18,XM,1693,0,0,10.0,0
TRTZ,2021-02-17,XM,3422,2,0,10.0,0
TRTZ,2021-02-16,XM,3577,2,0,10.0,0
TRTZ,2021-02-15,XM,3053,2,0,10.0,0
TRTZ,2021-02-14,XM,707,0,0,10.0,0
TRTZ,2021-02-13,XM,1072,2,0,10.0,0
TRTZ,2021-02-12,XM,2724,3,0,10.0,0
TRUA,2021-02-18,Capital.com,2408,2,0,12.0,0
TRUA,2021-02-18,Just2Trade Online Ltd,2398,1,0,15.0,0
TRUA,2021-02-17,Capital.com,6911,6,0,12.0,0
TRUA,2021-02-17,Just2Trade Online Ltd,6814,6,0,15.0,0
TRUA,2021-02-16,Capital.com,7034,8,0,12.0,0
TRUA,2021-02-16,Just2Trade Online Ltd,6834,6,0,15.0,0
TRUA,2021-02-15,Capital.com,7469,5,1,12.0,0
TRUA,2021-02-15,Just2Trade Online Ltd,7309,8,0,15.0,0
TRUA,2021-02-14,Capital.com,2411,2,0,12.0,0
TRUA,2021-02-14,Just2Trade Online Ltd,2292,2,0,15.0,0
TRUA,2021-02-13,Capital.com,2408,3,0,12.0,0
TRUA,2021-02-13,Just2Trade Online Ltd,2394,5,0,15.0,0
TRUA,2021-02-12,Capital.com,5820,10,0,12.0,0
TRUA,2021-02-12,Just2Trade Online Ltd,5777,5,0,15.0,0
TRUG,2021-02-18,XM,151,1,0,10.0,0
TRUG,2021-02-17,XM,113,1,0,10.0,0
TRUG,2021-02-16,XM,202,0,0,10.0,0
TRUG,2021-02-15,XM,236,0,0,10.0,0
TRUG,2021-02-14,XM,41,0,0,10.0,0
TRUG,2021-02-13,XM,99,1,0,10.0,0
TRUG,2021-02-12,XM,128,0,0,10.0,0
TRUZ,2021-02-18,XM,6657,1,0,10.0,0
TRUZ,2021-02-17,XM,10305,9,0,10.0,0
TRUZ,2021-02-16,XM,9807,7,0,10.0,0
TRUZ,2021-02-15,XM,9792,9,0,10.0,0
TRUZ,2021-02-14,XM,4083,8,0,10.0,0
TRUZ,2021-02-13,XM,5907,11,0,10.0,0
TRUZ,2021-02-12,XM,6625,9,0,10.0,0
UKAD,2021-02-18,Plus500,139,2,0,5.0,0
UKAD,2021-02-17,Plus500,593,1,0,5.0,0
UKAD,2021-02-16,Plus500,584,0,0,5.0,0
UKAD,2021-02-15,Plus500,326,0,0,5.0,0
UKAD,2021-02-14,Plus500,109,0,0,5.0,0
UKAD,2021-02-13,Plus500,74,0,0,5.0,0
UKAD,2021-02-12,Plus500,519,2,0,5.0,0
UKAE,2021-02-18,Capital.com,45899,115,15,45.0,0
UKAE,2021-02-17,Capital.com,154939,375,43,45.0,0
UKAE,2021-02-16,Capital.com,153823,357,33,45.0,0
UKAE,2021-02-15,Capital.com,97503,370,51,45.0,1
UKAE,2021-02-14,Capital.com,36694,272,34,45.0,1
UKAE,2021-02-13,Capital.com,41932,338,45,45.0,2
UKAE,2021-02-12,Capital.com,148452,441,55,45.0,1
UKAF,2021-02-18,XM,961,0,0,10.0,0
UKAF,2021-02-17,XM,2633,6,0,10.0,0
UKAF,2021-02-16,XM,1896,7,0,10.0,0
UKAF,2021-02-15,XM,2394,8,0,10.0,0
UKAF,2021-02-14,XM,358,5,1,10.0,0
UKAF,2021-02-13,XM,280,5,1,10.0,0
UKAF,2021-02-12,XM,1641,7,0,10.0,0
UKAL,2021-02-18,Capital.com,1372,19,3,8.0,0
UKAL,2021-02-17,Capital.com,4548,63,7,8.0,0
UKAL,2021-02-16,Capital.com,2591,12,1,8.0,0
UKAL,2021-02-15,Capital.com,2318,14,2,8.0,0
UKAL,2021-02-14,Capital.com,1315,13,2,8.0,1
UKAL,2021-02-13,Capital.com,1166,11,1,8.0,0
UKAL,2021-02-12,Capital.com,3830,25,3,8.0,2
UKAM,2021-02-18,Capital.com,100,0,0,5.0,0
UKAM,2021-02-17,Capital.com,255,0,0,5.0,0
UKAM,2021-02-16,Capital.com,252,1,0,5.0,0
UKAM,2021-02-15,Capital.com,102,0,0,5.0,0
UKAM,2021-02-14,Capital.com,72,1,0,5.0,0
UKAM,2021-02-13,Capital.com,81,1,0,5.0,0
UKAM,2021-02-12,Capital.com,235,3,0,5.0,0
UKAO,2021-02-18,Capital.com,239,0,0,3.0,0
UKAO,2021-02-17,Capital.com,413,2,0,3.0,0
UKAO,2021-02-16,Capital.com,266,3,1,3.0,0
UKAO,2021-02-15,Capital.com,935,0,0,3.0,0
UKAO,2021-02-14,Capital.com,240,1,0,3.0,0
UKAO,2021-02-13,Capital.com,121,1,0,3.0,0
UKAO,2021-02-12,Capital.com,223,4,1,3.0,0
UKAT,2021-02-18,Capital.com,258,1,0,30.0,0
UKAT,2021-02-18,Markets.com,242,0,0,40.0,0
UKAT,2021-02-18,Plus500,254,1,0,50.0,0
UKAT,2021-02-17,Capital.com,827,3,0,30.0,0
UKAT,2021-02-17,Markets.com,1017,1,0,40.0,0
UKAT,2021-02-17,Plus500,1015,3,0,50.0,0
UKAT,2021-02-16,Capital.com,950,3,2,30.0,0
UKAT,2021-02-16,Markets.com,929,0,0,40.0,0
UKAT,2021-02-16,Plus500,958,5,0,50.0,0
UKAT,2021-02-15,Capital.com,991,4,0,30.0,0
UKAT,2021-02-15,Markets.com,1078,3,0,40.0,0
UKAT,2021-02-15,Plus500,1015,4,0,50.0,0
UKAT,2021-02-14,Capital.com,314,5,1,30.0,0
UKAT,2021-02-14,Markets.com,343,2,0,40.0,0
UKAT,2021-02-14,Plus500,329,7,2,50.0,0
UKAT,2021-02-13,Capital.com,383,1,0,30.0,0
UKAT,2021-02-13,Markets.com,343,2,0,40.0,0
UKAT,2021-02-13,Plus500,359,1,0,50.0,0
UKAT,2021-02-12,Capital.com,1480,7,2,30.0,0
UKAT,2021-02-12,Markets.com,535,0,0,40.0,0
UKAT,2021-02-12,Plus500,1453,6,1,50.0,0
UKAU,2021-02-18,Plus500,3366,9,0,75.0,0
UKAU,2021-02-17,Plus500,4191,12,0,75.0,0
UKAU,2021-02-16,Plus500,3414,15,1,75.0,0
UKAU,2021-02-15,Plus500,2497,13,0,75.0,0
UKAU,2021-02-14,Plus500,1328,6,0,75.0,0
UKAU,2021-02-13,Plus500,2482,19,1,75.0,0
UKAU,2021-02-12,Plus500,865,1,0,75.0,0
UKAZ,2021-02-18,Capital.com,2709,3,2,10.0,0
UKAZ,2021-02-17,Capital.com,2718,2,0,10.0,0
UKAZ,2021-02-16,Capital.com,2236,4,0,10.0,0
UKAZ,2021-02-15,Capital.com,1406,3,0,10.0,0
UKAZ,2021-02-14,Capital.com,712,0,0,10.0,0
UKAZ,2021-02-13,Capital.com,578,2,0,10.0,0
UKAZ,2021-02-12,Capital.com,2548,9,2,10.0,0
UKBA,2021-02-18,Capital.com,190,1,0,5.0,0
UKBA,2021-02-18,Markets.com,206,1,0,5.0,0
UKBA,2021-02-17,Capital.com,864,0,0,5.0,0
UKBA,2021-02-17,Markets.com,869,3,0,5.0,0
UKBA,2021-02-16,Capital.com,709,0,0,5.0,0
UKBA,2021-02-16,Markets.com,712,3,0,5.0,0
UKBA,2021-02-15,Capital.com,611,2,0,5.0,0
UKBA,2021-02-15,Markets.com,569,2,0,5.0,0
UKBA,2021-02-14,Capital.com,484,5,2,5.0,0
UKBA,2021-02-14,Markets.com,476,2,0,5.0,0
UKBA,2021-02-13,Capital.com,574,2,0,5.0,0
UKBA,2021-02-13,Markets.com,575,1,0,5.0,0
UKBA,2021-02-12,Capital.com,2208,3,1,5.0,0
UKBA,2021-02-12,Markets.com,719,0,0,5.0,0
UKBB,2021-02-18,Capital.com,129,0,0,7.0,0
UKBB,2021-02-17,Capital.com,288,3,0,7.0,0
UKBB,2021-02-16,Capital.com,106,0,0,7.0,0
UKBB,2021-02-15,Capital.com,103,0,0,7.0,0
UKBB,2021-02-14,Capital.com,35,0,0,7.0,0
UKBB,2021-02-13,Capital.com,157,2,0,7.0,0
UKBB,2021-02-12,Capital.com,198,1,0,7.0,0
UKBD,2021-02-18,XM,16729,84,0,20.0,0
UKBD,2021-02-17,XM,21446,121,1,20.0,0
UKBD,2021-02-16,XM,23636,170,3,20.0,0
UKBD,2021-02-15,XM,19760,167,3,20.0,0
UKBD,2021-02-14,XM,8775,133,1,20.0,0
UKBD,2021-02-13,XM,5194,153,0,20.0,0
UKBD,2021-02-12,XM,44835,207,1,20.0,0
UKBG,2021-02-18,Capital.com,676,0,0,10.0,0
UKBG,2021-02-18,Fortrade,1404,3,0,15.0,0
UKBG,2021-02-18,Plus500,1424,2,0,5.0,0
UKBG,2021-02-17,Capital.com,2539,5,0,10.0,0
UKBG,2021-02-17,Fortrade,5111,8,0,15.0,0
UKBG,2021-02-17,Plus500,4866,7,0,5.0,0
UKBG,2021-02-16,Capital.com,3568,10,0,10.0,0
UKBG,2021-02-16,Fortrade,3436,3,0,15.0,1
UKBG,2021-02-16,Plus500,3534,8,0,5.0,0
UKBG,2021-02-15,Capital.com,4160,8,1,10.0,0
UKBG,2021-02-15,Fortrade,4061,6,1,15.0,0
UKBG,2021-02-15,Plus500,4045,12,1,5.0,0
UKBG,2021-02-14,Capital.com,2192,4,0,10.0,0
UKBG,2021-02-14,Fortrade,2263,6,0,15.0,0
UKBG,2021-02-14,Plus500,2188,5,0,5.0,0
UKBG,2021-02-13,Capital.com,2762,5,0,10.0,0
UKBG,2021-02-13,Fortrade,2709,5,0,15.0,0
UKBG,2021-02-13,Plus500,2626,5,0,5.0,0
UKBG,2021-02-12,Capital.com,4883,6,0,10.0,0
UKBG,2021-02-12,Fortrade,4960,13,0,15.0,0
UKBG,2021-02-12,Plus500,4804,7,0,5.0,0
UKBH,2021-02-18,Capital.com,1253,1,0,10.0,0
UKBH,2021-02-17,Capital.com,3676,8,0,10.0,0
UKBH,2021-02-16,Capital.com,2322,14,1,10.0,0
UKBH,2021-02-15,Capital.com,1676,17,2,10.0,0
UKBH,2021-02-14,Capital.com,597,5,1,10.0,0
UKBH,2021-02-13,Capital.com,1009,20,1,10.0,0
UKBH,2021-02-12,Capital.com,3181,8,1,10.0,0
UKBJ,2021-02-18,Capital.com,26,0,0,3.0,0
UKBJ,2021-02-17,Capital.com,517,0,0,3.0,0
UKBJ,2021-02-16,Capital.com,201,1,1,3.0,0
UKBJ,2021-02-15,Capital.com,215,0,0,3.0,0
UKBJ,2021-02-14,Capital.com,557,0,0,3.0,0
UKBJ,2021-02-13,Capital.com,826,0,0,3.0,0
UKBJ,2021-02-12,Capital.com,1101,1,1,3.0,0
UKBM,2021-02-18,Capital.com,10,0,0,7.0,0
UKBM,2021-02-17,Capital.com,62,1,0,7.0,0
UKBM,2021-02-16,Capital.com,56,0,0,7.0,0
UKBM,2021-02-15,Capital.com,43,2,1,7.0,0
UKBM,2021-02-14,Capital.com,6,0,0,7.0,0
UKBM,2021-02-13,Capital.com,24,0,0,7.0,0
UKBM,2021-02-12,Capital.com,49,0,0,7.0,0
UKBR,2021-02-18,Capital.com,271,1,0,5.0,0
UKBR,2021-02-17,Capital.com,717,0,0,5.0,0
UKBR,2021-02-16,Capital.com,468,1,0,5.0,0
UKBR,2021-02-15,Capital.com,371,0,0,5.0,0
UKBR,2021-02-14,Capital.com,87,0,0,5.0,0
UKBR,2021-02-13,Capital.com,105,0,0,5.0,0
UKBR,2021-02-12,Capital.com,629,1,0,5.0,0
UKBW,2021-02-18,Capital.com,721,3,0,5.0,0
UKBW,2021-02-17,Capital.com,2210,2,0,5.0,0
UKBW,2021-02-16,Capital.com,2526,4,0,5.0,0
UKBW,2021-02-15,Capital.com,1783,9,0,5.0,0
UKBW,2021-02-14,Capital.com,333,4,0,5.0,0
UKBW,2021-02-13,Capital.com,239,5,0,5.0,0
UKBW,2021-02-12,Capital.com,1023,6,0,5.0,0
UKBY,2021-02-18,Capital.com,275,0,0,10.0,0
UKBY,2021-02-17,Capital.com,952,1,0,10.0,0
UKBY,2021-02-16,Capital.com,1024,1,1,10.0,0
UKBY,2021-02-15,Capital.com,621,2,0,10.0,0
UKBY,2021-02-14,Capital.com,400,4,1,10.0,0
UKBY,2021-02-13,Capital.com,199,1,0,10.0,0
UKBY,2021-02-12,Capital.com,775,2,0,10.0,0
UKBZ,2021-02-18,Capital.com,21,0,0,5.0,0
UKBZ,2021-02-17,Capital.com,124,0,0,5.0,0
UKBZ,2021-02-16,Capital.com,49,1,0,5.0,0
UKBZ,2021-02-15,Capital.com,81,0,0,5.0,0
UKBZ,2021-02-14,Capital.com,22,0,0,5.0,0
UKBZ,2021-02-13,Capital.com,67,0,0,5.0,0
UKBZ,2021-02-12,Capital.com,263,0,0,5.0,0
UKCM,2021-02-18,XM,49,1,0,10.0,0
UKCM,2021-02-17,XM,498,1,0,10.0,0
UKCM,2021-02-16,XM,166,3,1,10.0,0
UKCM,2021-02-15,XM,269,1,0,10.0,0
UKCM,2021-02-14,XM,44,1,0,10.0,0
UKCM,2021-02-13,XM,108,1,0,10.0,0
UKCM,2021-02-12,XM,109,4,0,10.0,0
UKCO,2021-02-18,Ava Trade,33,0,0,8.0,0
UKCO,2021-02-18,Capital.com,38,0,0,10.0,0
UKCO,2021-02-17,Ava Trade,153,0,0,8.0,0
UKCO,2021-02-17,Capital.com,137,0,0,10.0,0
UKCO,2021-02-16,Ava Trade,184,1,0,8.0,0
UKCO,2021-02-16,Capital.com,157,0,0,10.0,0
UKCO,2021-02-15,Ava Trade,101,0,0,8.0,0
UKCO,2021-02-15,Capital.com,91,0,0,10.0,0
UKCO,2021-02-14,Ava Trade,26,0,0,8.0,0
UKCO,2021-02-14,Capital.com,21,0,0,10.0,0
UKCO,2021-02-13,Ava Trade,58,0,0,8.0,0
UKCO,2021-02-13,Capital.com,72,1,0,10.0,0
UKCO,2021-02-12,Ava Trade,322,0,0,8.0,0
UKCO,2021-02-12,Capital.com,346,0,0,10.0,0
UKCV,2021-02-18,XM,5,0,0,10.0,0
UKCV,2021-02-17,XM,109,0,0,10.0,0
UKCV,2021-02-16,XM,30,0,0,10.0,0
UKCV,2021-02-15,XM,18,0,0,10.0,0
UKCV,2021-02-14,XM,61,1,0,10.0,0
UKCV,2021-02-12,XM,13,0,0,10.0,0
UKCY,2021-02-18,Capital.com,441,2,0,15.0,0
UKCY,2021-02-18,Plus500,2160,6,1,5.0,0
UKCY,2021-02-17,Capital.com,14893,52,4,15.0,0
UKCY,2021-02-17,Plus500,9617,31,0,5.0,0
UKCZ,2021-02-18,Capital.com,6146,3,0,14.0,0
UKCZ,2021-02-17,Capital.com,16806,13,1,14.0,0
UKCZ,2021-02-16,Capital.com,10975,10,0,14.0,0
UKCZ,2021-02-15,Capital.com,8467,7,1,14.0,0
UKCZ,2021-02-14,Capital.com,3967,6,0,14.0,0
UKCZ,2021-02-13,Capital.com,9162,11,1,14.0,0
UKCZ,2021-02-12,Capital.com,11820,11,0,14.0,0
UKDE,2021-02-18,Capital.com,1538,4,1,30.0,0
UKDE,2021-02-18,Plus500,2013,13,1,50.0,0
UKDE,2021-02-17,Capital.com,17401,40,2,30.0,1
UKDE,2021-02-17,Plus500,14688,40,0,50.0,0
UKDK,2021-02-18,Plus500,5359,17,0,50.0,0
UKDK,2021-02-17,Plus500,16925,20,1,50.0,0
UKDK,2021-02-16,Plus500,10958,12,0,50.0,0
UKDK,2021-02-15,Plus500,6811,9,1,50.0,0
UKDK,2021-02-14,Plus500,2346,6,0,50.0,0
UKDK,2021-02-13,Plus500,2842,6,0,50.0,0
UKDK,2021-02-12,Plus500,11633,17,1,50.0,0
UKEE,2021-02-18,Capital.com,252,4,0,10.0,0
UKEE,2021-02-18,Markets.com,1417,5,1,13.0,0
UKEE,2021-02-17,Capital.com,2742,3,0,10.0,0
UKEE,2021-02-17,Markets.com,4018,4,0,13.0,0
UKEE,2021-02-16,Capital.com,2633,0,0,10.0,0
UKEE,2021-02-16,Markets.com,2595,4,0,13.0,0
UKEE,2021-02-15,Capital.com,2156,10,2,10.0,0
UKEE,2021-02-15,Markets.com,2136,5,1,13.0,0
UKEE,2021-02-14,Capital.com,807,1,0,10.0,0
UKEE,2021-02-14,Markets.com,763,2,0,13.0,0
UKEE,2021-02-13,Capital.com,997,3,1,10.0,0
UKEE,2021-02-13,Markets.com,979,3,0,13.0,0
UKEE,2021-02-12,Capital.com,3743,7,0,10.0,0
UKEE,2021-02-12,Markets.com,1072,2,0,13.0,0
UKEG,2021-02-18,Capital.com,2509,1,1,3.0,0
UKEG,2021-02-17,Capital.com,3535,4,0,3.0,0
UKES,2021-02-18,Capital.com,1694,3,0,28.0,0
UKES,2021-02-18,FXTB,1637,3,0,40.0,0
UKES,2021-02-18,Markets.com,2364,1,0,30.0,0
UKES,2021-02-17,Capital.com,21759,36,6,28.0,0
UKES,2021-02-17,FXTB,23190,35,2,40.0,0
UKES,2021-02-17,Markets.com,15555,35,1,30.0,0
UKET,2021-02-18,XM,371,2,0,10.0,0
UKET,2021-02-17,XM,425,10,0,10.0,0
UKET,2021-02-16,XM,260,11,0,10.0,0
UKET,2021-02-15,XM,181,1,0,10.0,0
UKET,2021-02-14,XM,17,0,0,10.0,0
UKET,2021-02-13,XM,100,1,0,10.0,0
UKET,2021-02-12,XM,230,13,0,10.0,0
UKFI,2021-02-18,Capital.com,2485,4,1,20.0,0
UKFI,2021-02-18,Markets.com,2858,9,1,25.0,0
UKFI,2021-02-17,Capital.com,8748,15,2,20.0,0
UKFI,2021-02-17,Markets.com,19256,16,0,25.0,0
UKFI,2021-02-16,Capital.com,21554,22,2,20.0,0
UKFI,2021-02-16,Markets.com,22028,13,1,25.0,0
UKFI,2021-02-15,Capital.com,13647,24,1,20.0,0
UKFI,2021-02-15,Markets.com,13685,10,0,25.0,0
UKFI,2021-02-14,Capital.com,5016,4,0,20.0,0
UKFI,2021-02-14,Markets.com,4921,12,1,25.0,0
UKFI,2021-02-13,Capital.com,5226,14,1,20.0,0
UKFI,2021-02-13,Markets.com,5440,5,0,25.0,0
UKFI,2021-02-12,Capital.com,35490,26,1,20.0,0
UKFI,2021-02-12,Markets.com,7551,4,1,25.0,0
UKFO,2021-02-18,Capital.com,139,0,0,5.0,0
UKFO,2021-02-17,Capital.com,95,0,0,5.0,0
UKFO,2021-02-16,Capital.com,79,1,0,5.0,0
UKFO,2021-02-15,Capital.com,37,0,0,5.0,0
UKFO,2021-02-14,Capital.com,9,0,0,5.0,0
UKFO,2021-02-13,Capital.com,40,0,0,5.0,0
UKFO,2021-02-12,Capital.com,181,0,0,5.0,0
UKFR,2021-02-18,Capital.com,2727,5,2,18.0,0
UKFR,2021-02-17,Capital.com,10031,30,5,18.0,0
UKFR,2021-02-16,Capital.com,11074,34,8,18.0,0
UKFR,2021-02-15,Capital.com,8052,46,6,18.0,0
UKFR,2021-02-14,Capital.com,5825,45,6,18.0,0
UKFR,2021-02-13,Capital.com,13444,46,10,18.0,0
UKFR,2021-02-12,Capital.com,19277,50,5,18.0,0
UKGA,2021-02-18,Capital.com,35,0,0,5.0,0
UKGA,2021-02-17,Capital.com,56,0,0,5.0,0
UKGA,2021-02-16,Capital.com,39,0,0,5.0,0
UKGA,2021-02-15,Capital.com,44,0,0,5.0,0
UKGA,2021-02-14,Capital.com,34,0,0,5.0,0
UKGA,2021-02-13,Capital.com,10,1,0,5.0,0
UKGA,2021-02-12,Capital.com,196,0,0,5.0,0
UKGB,2021-02-18,Capital.com,236132,630,100,45.0,4
UKGB,2021-02-18,FXTB,195236,389,46,60.0,1
UKGB,2021-02-18,Fortrade,236348,683,54,70.0,5
UKGB,2021-02-18,HYCM,27475,40,10,80.0,0
UKGD,2021-02-18,Capital.com,5,0,0,5.0,0
UKGD,2021-02-17,Capital.com,12,0,0,5.0,0
UKGD,2021-02-15,Capital.com,3,0,0,5.0,0
UKGD,2021-02-12,Capital.com,21,0,0,5.0,0
UKGE,2021-02-18,Capital.com,735,1,1,4.0,0
UKGE,2021-02-17,Capital.com,2238,4,1,4.0,0
UKGE,2021-02-16,Capital.com,2869,7,0,4.0,0
UKGE,2021-02-15,Capital.com,2614,4,0,4.0,0
UKGE,2021-02-14,Capital.com,1214,6,1,4.0,0
UKGE,2021-02-13,Capital.com,1414,4,0,4.0,0
UKGE,2021-02-12,Capital.com,3745,8,1,4.0,0
UKGH,2021-02-18,Capital.com,1002,4,2,3.0,0
UKGH,2021-02-17,Capital.com,2510,5,1,3.0,0
UKGH,2021-02-16,Capital.com,2575,16,3,3.0,0
UKGH,2021-02-15,Capital.com,2608,7,2,3.0,0
UKGH,2021-02-14,Capital.com,660,2,2,3.0,0
UKGH,2021-02-13,Capital.com,758,14,4,3.0,0
UKGH,2021-02-12,Capital.com,2587,7,1,3.0,0
UKGR,2021-02-18,Capital.com,2201,2,0,12.0,0
UKGR,2021-02-18,Markets.com,3907,4,0,23.0,0
UKGR,2021-02-17,Capital.com,11820,7,0,12.0,0
UKGR,2021-02-17,Markets.com,29529,45,1,23.0,0
UKGR,2021-02-16,Capital.com,21552,26,1,12.0,0
UKGR,2021-02-16,Markets.com,21708,20,0,23.0,0
UKGR,2021-02-15,Capital.com,17917,46,1,12.0,0
UKGR,2021-02-15,Markets.com,17983,29,2,23.0,0
UKGR,2021-02-14,Capital.com,7569,13,0,12.0,0
UKGR,2021-02-14,Markets.com,7665,26,1,23.0,0
UKGR,2021-02-13,Capital.com,9943,33,3,12.0,0
UKGR,2021-02-13,Markets.com,9997,33,2,23.0,0
UKGR,2021-02-12,Capital.com,43746,63,8,12.0,1
UKGR,2021-02-12,Markets.com,13018,22,0,23.0,0
UKGY,2021-02-18,Capital.com,96,0,0,5.0,0
UKGY,2021-02-17,Capital.com,222,0,0,5.0,0
UKGY,2021-02-16,Capital.com,93,0,0,5.0,0
UKGY,2021-02-15,Capital.com,329,0,0,5.0,0
UKGY,2021-02-14,Capital.com,64,0,0,5.0,0
UKGY,2021-02-13,Capital.com,2,0,0,5.0,0
UKGY,2021-02-12,Capital.com,549,2,0,5.0,0
UKHK,2021-02-18,Capital.com,42803,70,0,65.0,0
UKHK,2021-02-17,Capital.com,120681,186,7,65.0,1
UKHK,2021-02-16,Capital.com,123032,162,7,65.0,1
UKHK,2021-02-15,Capital.com,51122,88,3,65.0,0
UKHK,2021-02-14,Capital.com,16969,61,1,65.0,0
UKHK,2021-02-13,Capital.com,27137,95,8,65.0,0
UKHK,2021-02-12,Capital.com,90895,124,4,65.0,0
UKHR,2021-02-18,Capital.com,1682,1,1,10.0,0
UKHR,2021-02-18,Fortrade,1660,5,0,30.0,0
UKHR,2021-02-17,Capital.com,4707,12,2,10.0,0
UKHR,2021-02-17,Fortrade,5451,19,2,30.0,0
UKHR,2021-02-16,Capital.com,4913,4,1,10.0,0
UKHR,2021-02-16,Fortrade,4925,18,3,30.0,0
UKHR,2021-02-15,Capital.com,3143,21,3,10.0,0
UKHR,2021-02-15,Fortrade,3261,15,3,30.0,1
UKHR,2021-02-14,Capital.com,2552,17,0,10.0,0
UKHR,2021-02-14,Fortrade,2532,17,2,30.0,0
UKHR,2021-02-13,Capital.com,2944,15,3,10.0,0
UKHR,2021-02-13,Fortrade,3032,17,0,30.0,0
UKHR,2021-02-12,Capital.com,6520,16,2,10.0,0
UKHR,2021-02-12,Fortrade,6521,16,0,30.0,0
UKHU,2021-02-18,Capital.com,1041,2,0,10.0,0
UKHU,2021-02-18,Markets.com,1321,4,1,12.0,0
UKHU,2021-02-18,XM,1283,0,0,60.0,0
UKHU,2021-02-17,Capital.com,12032,13,2,10.0,0
UKHU,2021-02-17,Markets.com,21997,17,1,12.0,0
UKHU,2021-02-17,XM,5964,4,0,60.0,0
UKIE,2021-02-18,Markets.com,5801,17,2,40.0,0
UKIE,2021-02-18,OBRInvest,5851,12,2,40.0,0
UKIE,2021-02-17,Markets.com,19812,57,8,40.0,0
UKIE,2021-02-17,OBRInvest,20113,61,7,40.0,0
UKIE,2021-02-16,Markets.com,17412,40,7,40.0,0
UKIE,2021-02-16,OBRInvest,17054,51,4,40.0,0
UKIE,2021-02-15,Markets.com,12803,42,4,40.0,0
UKIE,2021-02-15,OBRInvest,12525,29,1,40.0,0
UKIE,2021-02-14,Markets.com,6620,46,8,40.0,0
UKIE,2021-02-14,OBRInvest,6491,50,7,40.0,0
UKIE,2021-02-13,Markets.com,6978,42,7,40.0,0
UKIE,2021-02-13,OBRInvest,6951,39,5,40.0,0
UKIE,2021-02-12,Markets.com,8208,15,2,40.0,0
UKIE,2021-02-12,OBRInvest,22243,53,6,40.0,0
UKIN,2021-02-18,Capital.com,15802,40,8,3.0,0
UKIN,2021-02-18,Finq,70800,182,16,3.75,0
UKIN,2021-02-18,Iforex,61376,142,8,3.0,0
UKIN,2021-02-18,Umarkets,70239,195,10,5.109256,0
